Age;AnneesPratique;Federe;Nombtr3000;Boussole/GPS;Chaussures;sacados;RadioTel;TrousseSecours;id_proc;pico;Avis;bornes;Sexe
25;2;0;0;0;4;1;1;0;AR;Bisaurín;1;[20,30[;H
37;20;0;20;0;4;1;1;0;AR;Bisaurín;1;[30,40[;F
27;2;0;0;0;3;1;1;0;AR;Bisaurín;3;[20,30[;F
42;2;1;1;1;3;1;1;1;NA;Bisaurín;2;[40,50[;H
32;10;0;8;0;3;1;1;1;PV;Bisaurín;2;[30,40[;H
29;5;0;1;0;3;1;1;1;PV;Bisaurín;4;[20,30[;H
53;40;1;10;0;3;1;1;0;PV;Bisaurín;3;[50,60[;H
17;10;1;2;0;3;1;1;0;PV;Bisaurín;2;[10,20[;H
52;50;1;3;0;3;1;1;0;PV;Bisaurín;5;[50,60[;H
59;50;0;6;0;3;1;1;0;PV;Bisaurín;2;[50,60[;H
37;20;0;2;0;3;1;1;0;PV;Bisaurín;4;[30,40[;H
36;22;0;0;0;3;0;1;0;PV;Bisaurín;3;[30,40[;H
46;40;1;20;0;3;1;1;1;PV;Bisaurín;5;[40,50[;H
49;24;1;1;0;3;1;1;1;PV;Bisaurín;3;[40,50[;F
38;0;0;0;1;3;1;1;0;NA;Bisaurín;5;[30,40[;H
32;15;1;3;1;3;1;1;0;NA;Bisaurín;4;[30,40[;F
31;0;0;0;1;3;1;1;0;NA;Bisaurín;4;[30,40[;F
27;0;1;0;0;3;1;1;0;PV;Bisaurín;2;[20,30[;H
31;0;1;0;0;3;1;1;0;PV;Bisaurín;5;[30,40[;F
59;30;0;4;0;3;1;1;0;FRA;Bisaurín;1;[50,60[;H
60;2;0;0;0;3;1;1;0;FRA;Bisaurín;5;[60,70[;F
54;40;0;0;1;3;1;0;0;PV;Bisaurín;4;[50,60[;H
24;15;0;0;0;2,5;1;0;0;PV;Bisaurín;2;[20,30[;H
21;15;0;0;0;3;1;0;0;PV;Bisaurín;2;[20,30[;H
25;8;0;5;0;3;1;0;0;PV;Bisaurín;5;[20,30[;H
22;15;1;15;0;3;0;0;0;PV;Bisaurín;1;[20,30[;H
47;10;0;0;0;3;1;1;0;AR;Bisaurín;1;[40,50[;H
41;0;0;0;1;3;1;1;0;AR;Bisaurín;3;[40,50[;H
46;30;0;1;1;3;1;1;0;AR;Bisaurín;4;[40,50[;H
59;30;0;1;1;3;1;1;0;AR;Bisaurín;3;[50,60[;F
54;0;0;0;0;3;1;1;0;PV;Bisaurín;5;[50,60[;H
19;0;0;0;0;3;1;1;0;PV;Bisaurín;2;[10,20[;F
28;0;1;1;0;2;1;1;1;PV;Bisaurín;2;[20,30[;H
23;0;1;1;0;3;1;1;1;PV;Bisaurín;5;[20,30[;F
29;15;1;5;0;4;1;1;0;M;Bisaurín;5;[20,30[;H
43;40;1;14;1;3;1;1;0;PV;Bisaurín;1;[40,50[;H
31;20;1;5;1;3;1;1;0;PV;Bisaurín;2;[30,40[;H
28;20;1;3;1;3;1;1;0;PV;Bisaurín;4;[20,30[;F
32;22;1;0;1;3;0;1;0;PV;Bisaurín;1;[30,40[;F
25;20;0;0;1;3;1;1;0;PV;Bisaurín;5;[20,30[;F
29;25;1;0;1;3;1;1;0;PV;Bisaurín;3;[20,30[;F
40;25;1;10;1;3;1;1;0;PV;Bisaurín;5;[40,50[;H
50;25;1;200;0;4;1;1;0;PV;Monte Perdido;3;[50,60[;H
35;10;0;12;0;4;1;1;0;PV;Monte Perdido;2;[30,40[;H
26;5;1;2;0;3;1;1;1;PV;Monte Perdido;5;[20,30[;H
30;2;1;2;0;3;0;1;1;PV;Monte Perdido;1;[30,40[;F
51;20;1;5;0;3;1;1;1;AND;Monte Perdido;5;[50,60[;H
50;1;1;3;0;3;0;1;1;LR;Monte Perdido;2;[50,60[;H
57;8;1;1;0;3;0;1;1;LR;Monte Perdido;5;[50,60[;H
44;23;0;40;0;3;1;1;1;PV;Monte Perdido;3;[40,50[;H
43;6;0;4;0;3;1;1;1;PV;Monte Perdido;1;[40,50[;F
27;5;0;1;0;4;1;1;1;PV;Monte Perdido;4;[20,30[;H
23;1;0;1;0;3;0;1;1;PV;Monte Perdido;4;[20,30[;F
28;7;0;1;0;3;1;1;1;PV;Monte Perdido;5;[20,30[;H
26;13;1;2;0;4;1;1;1;PV;Monte Perdido;3;[20,30[;H
48;3;0;1;0;3;1;1;1;PV;Monte Perdido;2;[40,50[;H
34;3;0;2;1;3;1;1;1;M;Monte Perdido;2;[30,40[;H
29;20;0;3;1;3;1;1;1;M;Monte Perdido;3;[20,30[;F
28;2;0;1;1;3;1;1;1;M;Monte Perdido;2;[20,30[;F
20;8;1;25;0;3;1;1;1;AR;Monte Perdido;3;[20,30[;H
21;8;1;12;0;4;1;1;1;AR;Monte Perdido;2;[20,30[;H
35;30;0;8;1;4;1;0;1;IRL;Monte Perdido;3;[30,40[;H
27;13;1;3;0;3;1;1;1;PV;Monte Perdido;4;[20,30[;H
29;13;1;6;0;3;1;1;1;PV;Monte Perdido;4;[20,30[;H
28;5;0;6;0;4;1;1;1;PV;Monte Perdido;5;[20,30[;H
35;20;0;10;0;4;1;1;1;PV;Monte Perdido;4;[30,40[;H
46;15;1;50;0;3;1;1;1;PV;Monte Perdido;5;[40,50[;H
41;10;1;50;0;3;1;1;1;PV;Monte Perdido;1;[40,50[;H
26;15;0;1;0;2,5;1;0;0;VC;Monte Perdido;5;[20,30[;H
29;15;0;3;0;3;0;0;0;VC;Monte Perdido;1;[20,30[;H
27;15;0;2;0;4;0;0;0;VC;Monte Perdido;3;[20,30[;H
36;5;0;5;0;3;1;1;0;PV;Monte Perdido;3;[30,40[;H
33;25;0;5;0;3;0;1;0;PV;Monte Perdido;5;[30,40[;F
69;60;0;9;0;2,5;1;0;0;NA;Monte Perdido;1;[60,70[;H
23;4;1;6;0;3;1;1;0;AR;Monte Perdido;4;[20,30[;H
24;4;0;5;0;3;1;1;0;AR;Monte Perdido;5;[20,30[;H
34;4;0;3;0;3;1;1;0;AR;Monte Perdido;4;[30,40[;H
30;3;0;4;0;3;1;1;0;CT;Monte Perdido;4;[30,40[;H
26;3;0;4;0;3;1;1;0;CT;Monte Perdido;2;[20,30[;F
29;2;0;2;0;3;1;1;0;PV;Monte Perdido;3;[20,30[;H
29;1;0;1;0;3;0;1;0;PV;Monte Perdido;5;[20,30[;H
32;8;1;15;0;3;1;1;0;CT;Monte Perdido;5;[30,40[;H
35;25;1;15;0;3;1;1;0;CT;Monte Perdido;2;[30,40[;H
53;20;0;10;0;3;1;0;1;FRA;Monte Perdido;4;[50,60[;H
53;20;0;5;0;3;0;0;1;FRA;Monte Perdido;4;[50,60[;F
44;20;0;2;0;3;1;0;1;FRA;Monte Perdido;3;[40,50[;F
17;;0;1;0;3;1;0;1;FRA;Monte Perdido;5;[10,20[;H
42;20;0;1;0;3;1;0;1;FRA;Monte Perdido;4;[40,50[;H
50;20;0;1;0;3;1;0;1;FRA;Monte Perdido;4;[50,60[;H
50;20;0;3;0;3;1;0;1;FRA;Monte Perdido;3;[50,60[;H
55;30;0;20;1;4;1;1;0;FRA;Monte Perdido;5;[50,60[;H
45;30;0;20;1;3;1;1;0;FRA;Monte Perdido;2;[40,50[;H
56;30;0;20;1;3;1;1;0;FRA;Monte Perdido;4;[50,60[;H
34;5;1;10;0;4;1;1;1;PV;Monte Perdido;4;[30,40[;H
63;10;1;10;1;3;1;0;0;IRL;Monte Perdido;5;[60,70[;H
49;25;0;5;1;3;1;1;0;FRA;Monte Perdido;2;[40,50[;H
48;25;0;5;1;3;1;1;0;FRA;Monte Perdido;5;[40,50[;F
53;30;1;50;1;3;1;1;0;PV;Monte Perdido;5;[50,60[;H
49;4;0;1;1;3;1;1;0;PV;Monte Perdido;1;[40,50[;H
39;8;0;9;1;3;1;1;0;PV;Monte Perdido;1;[30,40[;H
31;30;1;15;1;3;1;1;1;DEU;Monte Perdido;4;[30,40[;F
49;35;0;20;0;4;1;1;0;M;Monte Perdido;5;[40,50[;H
15;2;0;1;0;3;0;1;0;M;Monte Perdido;1;[10,20[;H
34;4;0;12;1;3;1;1;1;BEL;Monte Perdido;1;[30,40[;H
45;20;0;7;1;3;1;1;1;BEL;Monte Perdido;3;[40,50[;H
40;2;1;2;1;4;1;1;1;IRL;Monte Perdido;5;[40,50[;H
44;15;1;10;1;4;1;1;1;IRL;Monte Perdido;3;[40,50[;F
25;2;0;1;0;3;1;1;1;PV;Monte Perdido;1;[20,30[;H
26;2;0;1;0;3;1;1;1;PV;Monte Perdido;1;[20,30[;H
31;2;0;1;0;3;1;1;1;PV;Monte Perdido;2;[30,40[;H
28;25;0;20;0;3;0;1;1;PV;Monte Perdido;5;[20,30[;H
29;2;0;1;0;3;0;1;1;PV;Monte Perdido;5;[20,30[;F
39;35;0;1;0;3;1;1;1;PV;Monte Perdido;3;[30,40[;H
35;37;0;2;0;3;1;1;1;PV;Monte Perdido;2;[30,40[;H
37;37;0;1;0;4;1;1;1;PV;Monte Perdido;4;[30,40[;H
22;10;0;10;0;4;1;1;0;NA;Monte Perdido;3;[20,30[;H
23;0;1;1;0;4;1;1;0;NA;Monte Perdido;2;[20,30[;F
38;20;1;12;1;3;1;1;0;PV;Monte Perdido;2;[30,40[;H
42;25;0;3;0;4;1;1;1;M;Monte Perdido;3;[40,50[;H
36;30;0;4;1;3;1;0;1;FRA;Monte Perdido;1;[30,40[;F
16;10;0;4;1;3;1;0;1;FRA;Monte Perdido;4;[10,20[;F
49;40;0;10;1;3;1;0;1;FRA;Monte Perdido;1;[40,50[;H
41;35;0;3;1;3;1;0;1;FRA;Monte Perdido;4;[40,50[;H
35;10;1;20;1;4;1;1;0;FRA;Monte Perdido;5;[30,40[;H
59;50;0;54;0;3;1;1;1;AR;Monte Perdido;1;[50,60[;H
55;50;0;100;0;3;1;1;1;AR;Monte Perdido;1;[50,60[;H
59;0;0;2;0;3;1;1;1;AR;Monte Perdido;4;[50,60[;F
11;0;0;6;0;3;0;1;1;AR;Monte Perdido;2;[10,20[;F
35;16;1;15;0;3;1;1;1;PV;Monte Perdido;3;[30,40[;H
30;5;0;4;0;3;1;1;1;AS;Monte Perdido;1;[30,40[;F
35;5;0;4;0;3;1;1;1;AS;Monte Perdido;5;[30,40[;F
48;25;0;15;1;3;1;1;1;FRA;Monte Perdido;5;[40,50[;H
54;5;0;5;1;3;1;1;1;FRA;Monte Perdido;3;[50,60[;F
44;20;1;10;1;3;1;0;0;IRL;Monte Perdido;5;[40,50[;H
57;10;1;5;0;3;1;1;1;PV;Monte Perdido;2;[50,60[;H
47;15;1;30;1;3;1;1;0;CL;Monte Perdido;2;[40,50[;H
40;6;1;2;1;3;1;1;0;CL;Monte Perdido;5;[40,50[;H
45;23;0;15;0;3;1;1;1;AND;Monte Perdido;5;[40,50[;F
28;0;1;1;0;3;1;1;0;PV;Monte Perdido;3;[20,30[;H
34;0;0;1;0;3;0;1;0;PV;Monte Perdido;3;[30,40[;F
41;35;1;80;1;4;1;1;1;FRA;Monte Perdido;5;[40,50[;H
28;15;1;10;1;3;1;1;1;FRA;Monte Perdido;1;[20,30[;H
29;1;0;6;1;4;1;1;1;FRA;Monte Perdido;1;[20,30[;H
26;15;0;30;1;3;1;1;1;FRA;Monte Perdido;1;[20,30[;F
65;18;0;10;1;3;1;1;1;FRA;Monte Perdido;3;[60,70[;H
26;10;0;3;1;3;1;1;1;M;Monte Perdido;1;[20,30[;H
26;10;0;3;1;3;1;1;1;M;Monte Perdido;3;[20,30[;F
39;25;0;50;1;4;1;1;0;AR;Garmo Negro;5;[30,40[;H
31;15;1;10;0;3;1;1;0;AR;Garmo Negro;2;[30,40[;H
51;16;1;15;0;4;1;1;1;AR;Garmo Negro;4;[50,60[;H
47;6;1;1;0;3;1;1;1;AR;Garmo Negro;3;[40,50[;F
38;1;1;2;0;3;1;1;1;AR;Garmo Negro;3;[30,40[;F
38;20;1;40;1;3;1;1;1;PV;Garmo Negro;1;[30,40[;H
38;20;1;40;1;3;1;1;1;PV;Garmo Negro;4;[30,40[;H
46;30;1;40;1;3;1;1;1;PV;Garmo Negro;3;[40,50[;H
47;30;1;40;1;3;1;1;1;PV;Garmo Negro;1;[40,50[;H
38;20;1;40;1;3;1;1;1;PV;Garmo Negro;1;[30,40[;H
46;10;1;20;1;3;1;1;1;PV;Garmo Negro;4;[40,50[;F
43;30;1;6;1;3;1;1;1;FRA;Posets;3;[40,50[;F
46;20;1;4;1;3;1;1;1;FRA;Posets;5;[40,50[;H
48;20;1;3;1;3;1;1;1;FRA;Posets;2;[40,50[;H
43;20;1;15;1;4;1;1;1;FRA;Posets;1;[40,50[;F
47;10;1;10;1;3;1;1;1;FRA;Posets;1;[40,50[;H
44;10;1;10;1;4;1;1;1;FRA;Posets;4;[40,50[;F
44;20;1;5;1;3;1;1;1;FRA;Posets;2;[40,50[;H
40;20;1;5;1;4;1;1;1;FRA;Posets;4;[40,50[;F
41;10;1;15;1;3;1;1;1;FRA;Posets;1;[40,50[;F
42;10;1;15;1;3;1;1;1;FRA;Posets;3;[40,50[;H
43;20;1;10;1;3;1;1;1;FRA;Posets;4;[40,50[;F
42;20;1;10;1;3;1;1;1;FRA;Posets;2;[40,50[;H
42;15;1;5;1;3;1;1;1;FRA;Posets;5;[40,50[;H
46;15;1;5;1;4;1;1;1;FRA;Posets;3;[40,50[;H
38;7;1;10;1;4;1;1;1;FRA;Posets;3;[30,40[;H
40;7;1;10;1;4;1;1;1;FRA;Posets;4;[40,50[;H
42;16;1;10;1;3;1;1;0;M;Posets;2;[40,50[;H
49;12;1;10;1;3;1;1;0;M;Posets;2;[40,50[;F
49;10;1;75;1;4;1;1;1;FRA;Posets;2;[40,50[;H
33;20;1;25;1;4;1;1;1;AR;Posets;4;[30,40[;H
32;15;1;20;1;4;1;1;1;AR;Posets;4;[30,40[;H
27;2;0;2;1;3;1;1;0;GA;Posets;4;[20,30[;H
26;6;0;3;1;4;1;1;0;GA;Posets;4;[20,30[;H
28;6;0;3;1;3;1;1;0;GA;Posets;2;[20,30[;H
27;10;1;12;1;4;1;1;1;PV;Posets;4;[20,30[;H
28;14;0;12;1;3;1;1;1;PV;Posets;1;[20,30[;H
42;20;0;2;1;3;1;1;1;AN;Posets;5;[40,50[;H
52;30;1;15;1;4;1;1;1;PV;Posets;2;[50,60[;H
45;8;1;15;1;3;1;1;1;PV;Posets;1;[40,50[;H
44;8;1;15;1;3;1;1;1;PV;Posets;4;[40,50[;F
34;10;0;10;0;3;1;1;0;CT;Aneto;4;[30,40[;H
25;1;0;5;0;3;1;1;0;CT;Aneto;5;[20,30[;H
40;20;1;15;0;3;1;1;1;CT;Aneto;5;[40,50[;H
45;20;1;0;0;3;1;1;1;CT;Aneto;2;[40,50[;F
48;8;1;1;1;3;1;1;1;CT;Aneto;5;[40,50[;H
54;11;1;0;1;4;1;1;1;CT;Aneto;4;[50,60[;H
44;20;0;2;0;3;1;1;1;AR;Aneto;5;[40,50[;H
36;20;0;2;0;3;1;1;1;AR;Aneto;3;[30,40[;H
42;20;0;2;0;3;1;1;1;AR;Aneto;5;[40,50[;H
42;20;0;2;0;3;1;1;1;AR;Aneto;3;[40,50[;H
50;20;0;2;0;3;1;1;1;AR;Aneto;2;[50,60[;H
54;20;0;2;0;3;1;1;1;AR;Aneto;1;[50,60[;H
52;20;0;2;0;3;1;1;1;AR;Aneto;5;[50,60[;H
22;5;0;3;1;4;1;1;1;FRA;Aneto;1;[20,30[;H
19;10;1;1;1;4;1;1;1;FRA;Aneto;1;[10,20[;H
20;15;1;1;1;3;1;1;1;FRA;Aneto;5;[20,30[;H
27;15;1;15;1;3;1;1;1;FRA;Aneto;2;[20,30[;H
44;3;1;0;1;3;1;1;1;PV;Aneto;1;[40,50[;F
45;11;1;6;1;3;1;1;1;PV;Aneto;3;[40,50[;F
74;40;1;5;1;3;1;1;1;PV;Aneto;2;[70,80[;H
38;3;0;1;0;3;1;1;1;CT;Aneto;5;[30,40[;H
14;5;0;6;1;3;1;0;1;FRA;Aneto;5;[10,20[;H
48;20;0;25;1;3;1;0;1;FRA;Aneto;2;[40,50[;H
27;10;1;5;1;4;1;1;0;AR;Aneto;3;[20,30[;F
54;30;1;31;0;5;1;1;0;FRA;Aneto;5;[50,60[;H
19;10;1;1;0;3;1;1;0;FRA;Aneto;1;[10,20[;F
30;7;0;1;0;3;1;1;0;CT;Aneto;3;[30,40[;H
33;15;1;30;0;4;1;1;0;AR;Aneto;4;[30,40[;H
29;30;1;40;0;5;1;0;0;AUT;Monte Perdido;2;[20,30[;H
55;30;0;10;0;4;1;1;1;FRA;Monte Perdido;3;[50,60[;H
57;20;0;10;0;4;1;1;1;FRA;Monte Perdido;5;[50,60[;H
20;10;0;10;0;3;1;1;1;FRA;Monte Perdido;1;[20,30[;H
22;20;0;10;0;4;1;1;1;FRA;Monte Perdido;4;[20,30[;H
22;10;0;10;0;3;1;1;1;FRA;Monte Perdido;3;[20,30[;H
24;1;0;10;0;3;1;1;1;FRA;Monte Perdido;4;[20,30[;F
49;20;0;10;0;3;1;1;1;FRA;Monte Perdido;2;[40,50[;F
36;20;0;1;0;2;1;1;1;LR;Monte Perdido;4;[30,40[;H
46;20;0;1;0;2;1;1;1;LR;Monte Perdido;2;[40,50[;H
57;10;1;4;0;3;1;1;0;VC;Monte Perdido;2;[50,60[;H
47;3;0;1;0;3;1;1;0;VC;Monte Perdido;5;[40,50[;H
40;25;1;140;1;3;1;1;1;CT;Monte Perdido;4;[40,50[;H
41;10;1;30;1;3;1;1;1;CT;Monte Perdido;4;[40,50[;H
35;10;1;30;1;3;1;1;1;CT;Monte Perdido;1;[30,40[;H
66;20;1;4;1;3;1;1;1;PV;Monte Perdido;3;[60,70[;H
59;20;1;4;1;3;1;1;1;PV;Monte Perdido;5;[50,60[;H
58;20;1;4;1;3;1;1;1;PV;Monte Perdido;4;[50,60[;H
23;8;1;1;1;3;1;1;1;PV;Monte Perdido;2;[20,30[;H
41;4;0;2;1;3;1;1;1;CT;Monte Perdido;5;[40,50[;H
31;4;0;2;1;3;1;1;1;CT;Monte Perdido;5;[30,40[;H
21;10;0;6;0;4;1;1;1;AR;Monte Perdido;3;[20,30[;H
24;10;0;4;0;3;1;1;1;AR;Monte Perdido;3;[20,30[;H
21;10;0;4;0;3;1;1;1;AR;Monte Perdido;3;[20,30[;H
17;10;0;4;0;3;1;1;1;AR;Monte Perdido;5;[10,20[;H
27;10;0;1;0;3;1;1;1;AR;Monte Perdido;2;[20,30[;H
30;20;1;15;1;3;1;1;1;CHE;Monte Perdido;5;[30,40[;H
21;20;0;10;1;3;1;1;1;CHE;Monte Perdido;5;[20,30[;H
48;20;1;16;1;5;1;1;1;FRA;Monte Perdido;5;[40,50[;H
64;20;1;20;1;3;1;1;1;FRA;Monte Perdido;1;[60,70[;H
46;20;1;10;1;4;1;1;1;FRA;Monte Perdido;4;[40,50[;H
38;20;1;20;1;4;1;1;1;FRA;Monte Perdido;2;[30,40[;F
37;20;1;1;1;4;1;1;1;FRA;Monte Perdido;5;[30,40[;F
45;20;1;10;1;4;1;1;1;FRA;Monte Perdido;5;[40,50[;F
46;20;1;20;1;4;1;1;1;FRA;Monte Perdido;4;[40,50[;H
45;20;1;10;1;4;1;1;1;FRA;Monte Perdido;1;[40,50[;H
36;20;1;15;1;4;1;1;1;FRA;Monte Perdido;1;[30,40[;H
46;20;1;10;1;4;1;1;1;FRA;Monte Perdido;2;[40,50[;F
27;15;0;1;1;3;1;1;1;CL;Monte Perdido;4;[20,30[;H
26;1;0;1;1;3;1;1;1;CL;Monte Perdido;2;[20,30[;H
34;1;0;1;1;3;0;1;1;CL;Monte Perdido;2;[30,40[;H
28;1;0;1;1;3;0;1;1;CL;Monte Perdido;3;[20,30[;H
38;10;1;1;1;4;1;1;0;DEU;Monte Perdido;5;[30,40[;H
44;20;1;10;1;4;1;1;0;DEU;Monte Perdido;2;[40,50[;F
38;20;0;1;1;4;1;1;0;DEU;Monte Perdido;5;[30,40[;F
46;15;0;2;0;3;1;0;0;AR;Monte Perdido;4;[40,50[;H
50;15;0;2;0;4;1;0;0;AR;Monte Perdido;5;[50,60[;H
20;8;0;2;0;4;1;0;0;AR;Monte Perdido;5;[20,30[;H
28;6;1;2;1;3;1;1;1;PV;Monte Perdido;2;[20,30[;H
29;3;0;0;1;3;1;1;1;PV;Monte Perdido;1;[20,30[;H
36;3;0;0;1;3;1;1;1;PV;Monte Perdido;3;[30,40[;H
37;20;0;3;0;3;1;1;1;CT;Monte Perdido;5;[30,40[;H
40;0;0;5;0;3;1;1;1;CT;Monte Perdido;3;[40,50[;H
33;0;0;0;0;3;1;1;1;CT;Monte Perdido;5;[30,40[;H
37;0;0;0;0;3;1;1;1;CT;Monte Perdido;5;[30,40[;H
39;0;0;0;0;3;1;1;1;CT;Monte Perdido;2;[30,40[;H
39;0;0;0;0;3;1;1;1;CT;Monte Perdido;4;[30,40[;H
36;0;0;0;0;3;1;1;1;CT;Monte Perdido;5;[30,40[;H
37;0;0;0;0;3;1;1;1;CT;Monte Perdido;2;[30,40[;H
38;0;0;0;0;3;1;1;1;CT;Monte Perdido;2;[30,40[;H
37;0;0;0;0;3;1;1;1;CT;Monte Perdido;4;[30,40[;H
36;0;0;0;0;3;1;1;1;CT;Monte Perdido;3;[30,40[;H
23;6;0;1;1;3;1;1;1;CZE;Monte Perdido;2;[20,30[;H
24;6;0;1;1;3;1;1;1;CZE;Monte Perdido;2;[20,30[;F
29;15;0;0;1;3;1;1;1;M;Monte Perdido;3;[20,30[;H
26;1;0;0;1;3;1;1;1;M;Monte Perdido;4;[20,30[;H
26;0;0;0;1;3;1;1;1;M;Monte Perdido;1;[20,30[;H
47;20;1;30;0;4;1;1;0;FRA;Monte Perdido;2;[40,50[;H
47;1;1;2;0;4;1;1;0;FRA;Monte Perdido;2;[40,50[;H
52;13;0;4;0;3;1;1;1;CT;Monte Perdido;2;[50,60[;H
52;13;0;4;0;3;1;1;1;CT;Monte Perdido;3;[50,60[;H
45;13;0;4;0;3;1;1;1;CT;Monte Perdido;5;[40,50[;H
49;13;0;4;0;3;1;1;1;CT;Monte Perdido;5;[40,50[;F
32;15;1;27;0;3;1;1;0;PV;Garmo Negro;3;[30,40[;H
35;10;1;1;0;3;0;1;0;PV;Garmo Negro;4;[30,40[;F
57;15;1;1;1;3;1;1;1;CM;Garmo Negro;5;[50,60[;H
48;10;1;6;1;3;1;1;1;CM;Garmo Negro;1;[40,50[;H
44;15;1;2;1;3;1;1;1;CM;Garmo Negro;1;[40,50[;H
42;20;1;5;1;3;1;1;1;CM;Garmo Negro;4;[40,50[;H
41;3;1;1;1;3;1;1;1;CM;Garmo Negro;1;[40,50[;H
42;20;1;11;1;3;1;1;1;CM;Garmo Negro;4;[40,50[;H
42;3;0;1;0;3;1;1;0;PV;Garmo Negro;3;[40,50[;H
43;3;0;1;0;3;1;1;0;PV;Garmo Negro;3;[40,50[;F
22;15;0;7;1;4;1;1;0;AR;Garmo Negro;3;[20,30[;H
47;33;1;30;1;3;1;1;0;AR;Garmo Negro;2;[40,50[;H
45;26;1;70;1;3;1;1;0;AR;Garmo Negro;4;[40,50[;H
20;0;0;1;0;3;1;1;0;PV;Garmo Negro;4;[20,30[;H
30;7;0;25;0;4;1;1;0;PV;Garmo Negro;5;[30,40[;H
31;4;0;3;1;4;1;1;1;NA;Garmo Negro;5;[30,40[;H
53;40;0;6;0;3;1;1;0;AR;Garmo Negro;5;[50,60[;H
52;25;0;6;0;3;1;1;0;AR;Garmo Negro;2;[50,60[;H
14;2;0;1;0;3;1;1;0;AR;Garmo Negro;2;[10,20[;H
18;0;0;2;0;3;1;1;0;AR;Garmo Negro;2;[10,20[;F
50;20;0;1;0;3;1;1;0;AR;Garmo Negro;2;[50,60[;F
34;15;0;20;1;3;1;1;1;M;Garmo Negro;1;[30,40[;H
34;10;0;20;1;3;1;1;1;M;Garmo Negro;3;[30,40[;F
31;30;0;50;0;3;1;1;0;PV;Garmo Negro;4;[30,40[;H
24;6;0;20;0;3;1;1;0;PV;Garmo Negro;4;[20,30[;F
32;;1;3;1;3;1;1;0;CT;Garmo Negro;4;[30,40[;F
33;;1;3;1;3;1;1;0;CT;Garmo Negro;5;[30,40[;H
34;;0;20;1;3;1;1;0;CT;Garmo Negro;2;[30,40[;H
39;;0;2;1;4;1;1;0;CT;Garmo Negro;2;[30,40[;H
31;;0;2;1;4;1;1;0;CT;Garmo Negro;5;[30,40[;H
26;;0;2;1;4;1;1;0;CT;Garmo Negro;2;[20,30[;H
30;;0;2;1;4;1;1;0;CT;Garmo Negro;2;[30,40[;H
20;;0;3;1;3;1;1;0;CT;Garmo Negro;3;[20,30[;H
34;;0;3;1;3;1;1;0;CT;Garmo Negro;1;[30,40[;H
43;;0;6;1;3;1;1;0;CT;Garmo Negro;2;[40,50[;H
42;;0;4;1;3;1;1;0;CT;Garmo Negro;3;[40,50[;H
39;7;1;9;1;4;1;1;1;PV;Garmo Negro;1;[30,40[;H
33;8;1;40;1;3;1;1;1;PV;Garmo Negro;2;[30,40[;H
31;3;1;2;1;3;1;1;1;PV;Garmo Negro;2;[30,40[;H
35;3;1;3;1;3;1;1;1;PV;Garmo Negro;4;[30,40[;H
38;12;0;2;1;3;1;1;0;PV;Garmo Negro;4;[30,40[;H
39;13;0;2;1;3;1;1;0;PV;Garmo Negro;2;[30,40[;H
37;13;0;2;1;3;1;1;0;PV;Garmo Negro;2;[30,40[;F
38;11;0;2;1;3;1;1;0;PV;Garmo Negro;1;[30,40[;F
30;4;1;12;0;3;1;1;0;PV;Garmo Negro;2;[30,40[;H
27;2;0;2;0;3;0;1;0;PV;Garmo Negro;2;[20,30[;F
44;10;1;45;1;4;1;1;0;CT;Garmo Negro;2;[40,50[;H
66;48;1;40;1;3;1;1;0;CT;Garmo Negro;1;[60,70[;H
63;40;1;20;1;3;1;1;0;CT;Garmo Negro;5;[60,70[;H
51;20;1;7;1;4;1;0;1;FRA;Garmo Negro;3;[50,60[;H
41;25;1;30;1;4;1;1;0;CT;Garmo Negro;1;[40,50[;H
43;20;0;1;1;3;1;1;0;CT;Garmo Negro;5;[40,50[;H
29;7;0;1;1;3;1;1;0;CT;Garmo Negro;2;[20,30[;H
53;40;0;31;1;3;1;1;0;CT;Garmo Negro;2;[50,60[;H
41;16;1;15;1;3;1;1;1;VC;Garmo Negro;2;[40,50[;H
41;17;1;10;1;3;1;1;1;VC;Garmo Negro;5;[40,50[;F
37;9;1;6;1;3;1;1;1;VC;Garmo Negro;4;[30,40[;F
39;9;1;2;1;3;1;1;1;VC;Garmo Negro;4;[30,40[;F
40;5;1;5;1;4;1;1;1;AR;Garmo Negro;1;[40,50[;H
37;25;0;30;1;3;1;1;1;AR;Garmo Negro;5;[30,40[;H
35;10;0;1;1;3;1;1;1;AR;Garmo Negro;4;[30,40[;H
32;1;0;1;1;3;1;1;1;AR;Garmo Negro;2;[30,40[;H
44;22;1;500;0;4;1;1;1;PV;Garmo Negro;5;[40,50[;H
43;25;1;150;1;3;1;1;1;AR;Garmo Negro;3;[40,50[;H
19;10;1;10;1;3;1;1;1;AR;Garmo Negro;2;[10,20[;H
43;25;0;15;1;3;1;0;0;CL;Garmo Negro;3;[40,50[;H
34;10;0;2;1;3;1;0;0;CL;Garmo Negro;2;[30,40[;H
33;5;1;2;1;3;1;0;0;CL;Garmo Negro;4;[30,40[;F
35;5;1;7;1;3;1;1;0;PV;Garmo Negro;4;[30,40[;H
34;15;1;100;1;3;1;1;0;PV;Garmo Negro;4;[30,40[;H
35;10;0;1;1;3;1;1;1;PV;Garmo Negro;5;[30,40[;H
38;15;1;4;1;4;1;1;1;PV;Garmo Negro;4;[30,40[;H
